date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:22	67/67	U--M--	200	updated ('OK')	text/plain	date:Fri,%2001%20May%202020%2008:23:21%20GMT	https://simplychocolate.dk/robots.txt		(from )
12:53:23	40257/40257	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2001%20May%202020%2008:23:22%20GMT	https://simplychocolate.dk/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/index.html	(from )
12:53:29	6700/6700	U-----	200	untouched ('')	image/png	etag:%221a2c-57725dcdce6b7%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-114x114.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-114x114.png	(from https://simplychocolate.dk/)
12:53:29	3019/3019	U-----	200	untouched ('')	image/png	etag:%22bcb-57725dcdd9296%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-57x57.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-57x57.png	(from https://simplychocolate.dk/)
12:53:30	4907/4907	U-----	200	untouched ('')	image/png	etag:%22132b-57725dcde2ed6%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-72x72.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-72x72.png	(from https://simplychocolate.dk/)
12:53:30	15863/15863	U-----	200	untouched ('')	image/png	etag:%223df7-57725dcdeea56%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-144x144.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-144x144.png	(from https://simplychocolate.dk/)
12:53:35	12103/12103	U-----	200	untouched ('')	image/png	etag:%222f47-57725dcdac3d7%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-120x120.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-120x120.png	(from https://simplychocolate.dk/)
12:53:35	5378/5378	U-----	200	untouched ('')	image/png	etag:%221502-57725dcdb6017%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-152x152.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/apple-touch-icon-152x152.png	(from https://simplychocolate.dk/)
12:53:36	1052/1052	U-----	200	untouched ('')	image/png	etag:%2241c-57725dcdfa5d6%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/favicon-32x32.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/favicon-32x32.png	(from https://simplychocolate.dk/)
12:53:36	482/482	U-----	200	untouched ('')	image/png	etag:%221e2-57725dcd881b8%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/favicon-16x16.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/favicon-16x16.png	(from https://simplychocolate.dk/)
12:53:42	15863/15863	U-----	200	untouched ('')	image/png	etag:%223df7-57725dcd90e57%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/mstile-144x144.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/favicon/mstile-144x144.png	(from https://simplychocolate.dk/)
