date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:43	38868/38868	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2008:11:41%20GMT	https://simplychocolate.dk/product/speedy-tom/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/product/speedy-tom/index.html	(from https://simplychocolate.dk/)
12:41:43	38805/38805	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2008:11:41%20GMT	https://simplychocolate.dk/product/grainy-billy/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/product/grainy-billy/index.html	(from https://simplychocolate.dk/)
12:41:44	12892/12892	---M-Z	200	added ('OK')	application/font-woff2	etag:%22325c-592fa97850f6c-gzip%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/fonts/1dba0a33505dccd565ff6d99c85f3492.woff2	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/static/fonts/1dba0a33505dccd565ff6d99c85f3492.woff2	(from https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/font.bundle.css?ver=1.0.14)
12:41:45	38768/38768	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2008:11:43%20GMT	https://simplychocolate.dk/product/fit-fiona/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/product/fit-fiona/index.html	(from https://simplychocolate.dk/)
12:41:45	39061/39061	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20May%202020%2008:11:43%20GMT	https://simplychocolate.dk/product/rich-arnold/	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/product/rich-arnold/index.html	(from https://simplychocolate.dk/)
12:41:45	18976/18976	---M-Z	200	added ('OK')	application/font-woff	etag:%224a20-592fa977f6248-gzip%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/fonts/fe8f898c38c37aa498c7d48f95d3488c.woff	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/static/fonts/fe8f898c38c37aa498c7d48f95d3488c.woff	(from https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/font.bundle.css?ver=1.0.14)
12:41:46	52580/52580	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22cd64-592fa9786866d-gzip%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/fonts/d3bb0a1fd5b699a2ed2e7f49cd0f1bda.ttf	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/static/fonts/d3bb0a1fd5b699a2ed2e7f49cd0f1bda.ttf	(from https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/font.bundle.css?ver=1.0.14)
12:41:47	27550/27550	---M--	200	added ('OK')	image/gif	etag:%226b9e-57725dcd16d39%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/loader.gif	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/loader.gif	(from https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/app.bundle.css?ver=1.0.14)
12:41:48	982/982	---M--	200	added ('OK')	image/png	etag:%223d6-57725dccc3d1a%22	https://simplychocolate.dk/wp-content/themes/simply-chocolate/media/arrow_bn.png	/Users/Carmen/Writing/CPY/Simplychocolate/simplychocolate.dk/wp-content/themes/simply-chocolate/media/arrow_bn.png	(from https://simplychocolate.dk/wp-content/themes/simply-chocolate/static/app.bundle.css?ver=1.0.14)
12:41:49	329/329	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20May%202020%2008:11:49%20GMT	http://simplychocolate.dk/robots.txt		(from https://simplychocolate.dk/)
